https://www.wikidata.org/wiki/Q29466	Kaaba, petit édifice carré qui se trouve dans la principale mosquée de La Mecque, et vers lequel se tournent les musulmans en prières.
https://www.wikidata.org/wiki/Q924833	KAARTA, pays de l'Afrique-Occidentale française, sur la r. dr. du Sénégal ; 300.000 h. environ. Ch.-l. Nioro.
https://www.wikidata.org/wiki/Q1678011	KABLÉ (Jacques), homme politique alsacien, né à Brumath (1830-1887).
https://www.wikidata.org/wiki/Q5838	KABOUL ou CABOUL, capit. de l'Afghanistan, sur la rivière de Kaboul, affl. de l'Indus ; 60.000 h. Forte citadelle.
https://www.wikidata.org/wiki/Q46178	KABYLIE, partie de l'Algérie à l'E. d'Alger, dans les dép. d'Alger et de Constantine. Elle se divise en Grande Kabylie et Petite Kabylie. Le Djurdjura est dans la Grande Kabylie. Les principaux cours d'eau sont l'Isser, le Sahel et le Sebaou. Les Kabyles, sédentaires et agriculteurs, sont de race berbère.
https://www.wikidata.org/wiki/Q240475	KÂCHAN, v. de Perse (Irak-Adjemi), au centre du plateau de l'Iran ; 70.000 h.
https://www.wikidata.org/wiki/Q170521	KACHGAR, v. du Turkestan chinois, sur le Kachgar-Daria ; 50.000 h. Commerce important.
https://www.wikidata.org/wiki/Q189326	KADJARS, dynastie turcomane qui occupe le trône de Perse depuis 1786.
https://www.wikidata.org/wiki/Q4135566	KAFFA. V. Caffa.
https://www.wikidata.org/wiki/Q1377990	KAFFA, prov. d'Ethiopie, au S. du Choa. C'est la patrie du café.
https://www.wikidata.org/wiki/Q1721082	KÂFIRISTAN, pays situé dans la vallée de l'Hindou-Kouch, au N. de l'Afghanistan ; 200.000 h.
https://www.wikidata.org/wiki/Q15674	KAGOSIMA, v. et port du Japon, dans l'île de Kiou-Siou ; 60.000 h.
https://www.wikidata.org/wiki/Q208471	KAÏ-FOUNG, v. de la Chine centrale, ch.-l. du Ho-Nan ; 100.000 h. environ.
https://www.wikidata.org/wiki/Q2346358	KAÏNARDJI. V. Koutchouk.
https://www.wikidata.org/wiki/Q179570	KAIROUAN, v. de Tunisie ; 25.000 h. (Kairouannais). Occupée par les Français en 1881.
https://www.wikidata.org/wiki/Q48338	KAISARIÈH, v. de la Turquie d'Asie (Anatolie), sur un affl. du Kara-Sou ; 72.000 h. C'est l'ancienne Césarée (Cæsarea).
https://www.wikidata.org/wiki/Q83485	KAISERSBERG, anc. ch.-l. de c. (Haut-Rhin), cédé à l'Allemagne en 1871 ; 2.700 h. Vignoble.
https://www.wikidata.org/wiki/Q3758	KAISERSLAUTERN, v. de la Bavière rhénane, près de la Lauter ; 48.000 h.
https://www.wikidata.org/wiki/Q47700	KALAHARI (désert de), entre le lac Ngami et le fleuve Orange (Afrique méridionale).
https://www.wikidata.org/wiki/Q167895	KALAMATA, v. et port de Grèce (Messénie), sur le Nedon ; 4.000 h.
https://www.wikidata.org/wiki/Q58650	KALGAN, v. de Chine (Pétchili), sur le tracé de la Grande Muraille ; 70.000 h. environ.
https://www.wikidata.org/wiki/Q216161	KALGOUIEV, île russe de l'océan Glacial arctique, au N. de la Russie. Chasse des oiseaux de mer et des animaux à fourrure.
https://www.wikidata.org/wiki/Q7011	KALIDASA ou CALIDASA, poète sanscrit du ier siècle av. J.-C., auteur de deux beaux drames : Sakountala et Ourvaçi.
https://www.wikidata.org/wiki/Q52842	KALISZ, v. de Russie (Pologne), sur la Prosna, près de la frontière de Prusse ; 22.000 h. En 1813, l'empereur de Russie et le roi de Prusse y conclurent un traité d'alliance contre Napoléon. — Le gouv. a 847.000 h.
https://www.wikidata.org/wiki/Q372718	KALKBRENNER, nom de deux musiciens allemands : Chrétien (1755-1806) et Frédéric-Guillaume (1784-1849).
https://www.wikidata.org/wiki/Q190209	KALMOUKS, peuple bouddhiste de la Mongolie, dont la plus grande partie est tributaire de la Russie.
