Q300661	AA (d'un mot germanique qui signifie eau, et qui est resté le nom d'un grand nombre de rivières des pays celtiques et germaniques). Fleuve côtier de France, qui baigne Saint-Omer et se jette dans la mer du Nord ; 80 kil.
Q25410	AALBORG, v. et port du Danemark, ch.-l. du diocèse de ce nom ; 31.500 h.
Q439237	AALI-PACHA, homme d'Etat turc, né à Constantinople. Il a attaché son nom à la politique de réformes du Tanzimat (1815-1871).
Q1675	AAR, riv. de Suisse, qui naît au col du Grimsel, arrose Berne, Soleure, Aarau, reçoit la Reuss, la Limmat, la Thièle, et se jette dans le Rhin (r. g.) ; 280 kil.
Q14274	AARAU, v. de Suisse, ch.-l. du cant. d'Argovie, sur l'Aar ; 7.000 h.
Q25319	AARHUUS, v. et port du Danemark, ch.-l. du diocèse de ce nom ; 52.000 h.
Q51676	AARON, frère aîné de Moïse, le premier grand prêtre des Hébreux (Bible).
Q312775	ABA (Samuel), roi de Hongrie, de 1041 à 1044.
Q3115935	ABACO, la plus grande des îles Lucayes ; 7.000 h.
Q305795	ABAD Ier [bad'], premier roi maure de Séville, et chef de la dynastie des Abadites ; il régna de 1023 à 1042. — Son fils Abad II régna de 1042 à 1069, et son petit-fils, Abad III, de 1069 à 1095.
Q367627	ABADIE [dî] (Paul), architecte fr., né à Paris. On lui doit le projet du Sacré-Cœur à Paris (1812-1884).
Q550811	ABAFFI ou APAFFI Ier, prince élu de Transylvanie ; il régna de 1661 à 1690.
Q4295	ABAILARD. V. Abélard.
Q313174	ABANO (Pierre d'), médecin et alchimiste italien, né à Abano-Bagni (1250-1316).
Q34603	ABANO-BAGNI, v. d'Italie (prov. de Padoue) ; 4.000 h. Eaux minérales chlorurées sodiques, employées contre les rhumatismes, la goutte, etc.
Q337141	ABARIM (rim'), chaîne de montagnes de l'Anti-Liban (Palestine), au N.-E. de la mer Morte, qui contient le mont Nébo, où mourut, dit la Bible, Moïse.
Q688658	ABAUZIT [zit'] (Firmin), philosophe et théologien protestant français, né à Uzès, réfugié à Genève après la révocation de l'édit de Nantes (1679-1767).
Q23334	ABAZIE [zî] (Grande-), région septentrionale de la Russie transcaucasienne, au N.-O. du pays des Tcherkesses. (Hab. Abazes.)
Q518333	ABBADIE [dî] (Jacques), théologien protestant français, né à Nay (Basses-Pyrénées) [1654-1727].
Q293599	ABBAS [bass], oncle paternel de Mahomet (566-652.)
Q171349	ABBAS LE GRAND, schah de Perse de la dynastie des Séfis, conquérant et administrateur éminent (1557-1628). — Abbas II, régna de 1641 à 1666. — Abbas III, régna de 1732 à 1736.
Q305882	ABBAS-PACHA, vice-roi d'Egypte, petit-fils de Méhémet-Ali (1813-1854).
Q157159	ABBAS-PACHA-HILMI, khédive d'Egypte, né en 1874. Il a régné, depuis 1892, sous la surveillance de l'Angleterre.
Q4437641	ABBASSIDES, dynastie de 37 califes arabes, fondée par Aboul-Abbas, qui détrôna les Ommiades en 750. Les Abbassides régnèrent à Bagdad de 762 à 1258.
