Q107102172	FABAS [bâss] (Jean II de), gentilhomme français, gouverneur d'Albret. Il prit part aux luttes religieuses du xvie siècle, aux côtés de Henri de Navarre, m. en 1614. — Son fils, Jean III, joua aussi un rôle important sous le règne de Louis XIII, comme membre des assemblées des réformés de France.
Q330788	FABERT [bèr] (Abraham de), né à Metz, illustre capitaine, maréchal de France, célèbre par son héroïsme et son désintéressement. Il fut gouverneur de Sedan et dirigea le siège de Stenay. « Si, disait-il, pour empêcher qu'une place que le roi m'a confiée ne tombât au pouvoir des ennemis, il fallait mettre à la brèche ma personne, ma famille et mon bien, je ne balancerais pas un instant à le faire. » (1599-1662).
Q131159	FABIEN [bi-in] (saint), pape de 236 à 250. Fête le 10 janvier.
Q3063711	FABIENS [bi-in] nom donné à la famille romaine de Fabius, dont 306 membres, qui s'étaient chargés de combattre seuls les Véiens, périrent en 477 av. J.-C.
Q2247155	Fabiola ou l'Eglise des Catacombes, roman par le cardinal Wiseman ; c'est une étude pleine d'intérêt et d'un vif sentiment dramatique, de la société chrétienne des premiers siècles (1854).
Q435352	FABIUS [uss] (Maximus Rullianus), consul romain, deux fois dictateur, vainqueur en 296 des Samnites et des Gaulois à Sentinum, m. en 296 av. J.-C.
Q274545	FABIUS CUNCTATOR ou le Temporiseur, illustre Romain, nommé prodictateur après la défaite de Trasimène (217 av. J.-C.) et qui sut, par sa tactique prudente, arrêter les progrès d'Annibal. Il prit Tarente en 215 av. J.-C. En littérature, on rappelle souvent la sage circonspection de Fabius le Temporiseur ; m. en 203 av. J.-C.
Q313500	FABIUS PICTOR (Quintus), le plus ancien des historiens latins. Ses Annales, aujourd'hui perdues, furent utilisées par Dion Cassius et Tite-Live.
Q233780	Fables de Bidpay. L'original de cet ouvrage, composé en sanscrit, a été traduit en diverses langues, mais la traduction arabe est surtout célèbre.
Q865902	Fables d'Esope, apologues grecs, empruntés aux Orientaux et attribués à Esope, mais arrangés par divers auteurs. Ces fables furent recueillies par Démétrius de Phalère (vers l'an 320 av. J.-C.), mais le recueil actuel est dû au moine Planude (xive siècle) Ce sont des récits brefs et sentencieux.
Q107102238	Fables de Babrius. Ce sont les fables d'Esope mises en vers ; elles ont été découvertes en 1843 dans un couvent du mont Athos par un philologue français.
Q19170658	Fables de Phèdre, apologues où le fond l'emporte presque toujours sur la forme ; la langue en est assez pure, mais sèche et froide (ier siècle).
Q107102257	Fables de Lokman, apologues arabes, originairement écrits en persan, et qui semblent être une reproduction des fables d'Esope.
Q2748292	Fables de La Fontaine, compositions inimitables (1668-1693), l'éternel chef-d'œuvre du genre, et qui sont, comme il a dit lui-même : Une ample comédie en cent actes divers... d'une admirable et charmante variété de ton et de forme. Les plus connues et les plus remarquables de ces fables sont : dans le Ier livre, le Loup et le Chien, le Loup et l'Agneau, le Renard et la Cigogne, la Mort et le Bûcheron, le Chêne et le Roseau, que La Fontaine lui-même considérait comme une de ses meilleures fables ; — dans le IIe livre, le Lion et le Moucheron, la Chauve-souris et les deux Belettes, le Lièvre et les Grenouilles ; — dans le IIIe livre, le Meunier, son Fils et l'Ane, le Chat et le vieux Rat, le Loup et la Cigogne ; — dans le IVe livre, le Jardinier et son Seigneur, l'Alouette et ses Petits, le Loup, la Mère et l'Enfant ; — dans le Ve livre, le Pot de terre et le Pot de fer, le Renard ayant la queue coupée, l'Ours et les deux Compagnons, la Poule aux œufs d'or ; — dans le VIe livre, Phébus et Borée, le Cochet, le Chat et le Souriceau, le Lièvre et la Tortue ; — dans le VIIe livre, les Animaux malades de la peste, le Rat qui s'est retiré du monde, le Héron, le Coche et la Mouche, la Laitière et le Pot au lait, le Chat, la Belette et le petit Lapin ; — dans le VIIIe livre, le Savetier et le Financier, les Deux Amis ; — dans le IXe livre, les Deux Pigeons, le Gland et la Citrouille, le Singe et le Chat ; — dans le Xe livre, la Tortue et les deux Canards, les Lapins ; — dans le XIe livre, le Paysan du Danube, où La Fontaine s'élève au ton de la haute éloquence ; enfin le Vieillard et les Trois jeunes Hommes.
Q3063780	Fables de Fénelon, fables en prose, d'un style élégant et fleuri, que l'archevêque de Cambrai composa pour l'éducation du duc de Bourgogne (1701).
Q19170572	Fables de Lamotte (1719). Elles ont donné à leur auteur une place honorable parmi les fabulistes secondaires. Plusieurs vers en sont souvent cités, notamment celui-ci : L'ennui naquit un jour de l'uniformité.
Q107102323	Fables de Gay, fables anglaises, plus politiques que littéraires, qui jouissent d'une estime méritée (1726).
Q19195791	Fables de Gellert, apologues très appréciés en Allemagne (1746).
Q107103526	Fables de l'abbé Aubert, apologues estimés, dont Voltaire disait, peut-être avec ironie : « C'est du sublime écrit avec naïveté. » (1756-1774.)
Q107103559	Fables de Lessing, fables allemandes, où l'auteur cherche à ramener l'apologue à la simplicité un peu sèche d'Esope (1759).
Q19170566	Fables de Florian, gracieuses fables qui assurent à leur auteur le premier rang après La Fontaine ; elles charment par l'esprit, par leur tour élégant, et plaisent par une saine morale (1792).
Q107103579	Fables d'Arnault, petits morceaux qui appartiennent au genre philosophique et surtout au genre épigrammatique (1834).
Q107103716	Fables de Lachambeaudie, recueil honorable pour son auteur, et respirant une morale vraiment démocratique (1839).
Q3171959	FABRE (Jean), protestant célèbre par son amour filial, né à Nîmes ; il prit volontairement la place de son père condamné aux galères pour cause de religion (1727-1797).
Q726941	FABRE (Xavier-Pascal), peintre français, né à Montpellier (1766-1837).
Q3068559	FABRE (Ferdinand), romancier français, né à Bédarieux. Il est un peintre incomparable de la vie des prêtres et des paysans des Cévennes. Citons : l'abbé Tigrane, le Chevrier, Mon oncle Célestin, etc. (1827-1898).
Q553446	FABRE d'Églantine, poète dramatique et conventionnel français, né à Carcassonne. Auteur de la chanson : Il pleut, il pleut, bergère. Mort sur l'échafaud avec les dantonistes (1750-1794).
Q586123	FABRE d'Olivet (Antoine), littérateur et philosophe français, né à Granges [Hérault] (1768-1825).
Q312393	FABRIANO (Gentile da), peintre italien, un des plus remarquables des primitifs ; m. à Rome vers 1450.
Q435296	FABRICE (Jérôme), savant anatomiste padouan ; il fut le maître de Harvey (1537-1619).
Q1196109	FABRICIUS [uss], Romain des anciens temps, célèbre par la simplicité de ses mœurs, sa probité et son désintéressement. Il lutta contre les Samnites et le roi d'Epire. Pyrrhus essaya en vain de se l'attacher par des présents. Son nom a passé en proverbe pour désigner un homme qui, dans une haute position, reste pauvre et intègre. Consul en 282 av. J.-C.
Q61894	FABRICIUS (J.-Albert), théologien protestant et bibliographe allemand, auteur d'une Bibliothèque latine et d'une Bibliothèque grecque, qui sont deux des plus vastes monuments d'érudition du xviie siècle (1668-1736).
Q156205	FABRICIUS (J.-Chrétien), entomologiste danois, disciple de Linné (1743-1807).
Q340177	FABRONI (Angelo), biographe italien, né à Marradi (Toscane) (1732-1803).
Q1060329	FABRONI (J.-Valentin), savant chimiste et ingénieur italien. On lui doit la construction de la route du mont Genèvre (1752-1822).
Q1065646	FABVIER [fa-vi-é] (Charles-Nicolas, baron), général et pair de France, né à Pont-à-Mousson ; il se signala dans la guerre de l'indépendance hellénique (1782-1855).
Q3232857	Fâcheux [cheû] (les), comédie-ballet en trois actes et en vers, de Molière (1661). C'est dans cette pièce que figure le personnage si comique de Caritidès, savant non en us (latin), mais en ès (grec), comme il le dit lui-même.
Q15071742	FACHODA, localité du Soudan égyptien, près du Nil. Fut occupée en 1898 par l'expédition Marchand, et remise ensuite aux Anglais.
Q107103738	Factums, de Furetière, célèbres pamphlets, d'une méchanceté mordante, dirigés contre l'Académie française qui l'avait exclu de son sein (1694).
Q2735124	Fadette (la Petite), ouvr. de G. Sand ; charmante étude de mœurs villageoises du Berry (1848).
Q52981	FAENZA [in], v. du royaume d'Italie, à 27 kil. S.-O. de Ravenne, sur le Lamone ; 36.000 h. Jadis renommée pour ses poteries qui, du nom de la ville, ont été appelées « faïences ». Sources thermales.
Q1528006	FAGNANO (Jules Charles, de), mathématicien italien (1682-1766).
Q1333551	FAGON (Guy-Crescent), premier médecin de Louis XIV, directeur du Jardin des plantes, né à Paris (1638-1718).
