https://www.wikidata.org/wiki/Q1106957	PACAUDIÈRE (La) [kô], ch.-l. de c. (Loire), arr. de Roanne, au pied des monts de la Madeleine ; 1.950 h. Ch. de f. P.-L.-M.
https://www.wikidata.org/wiki/Q285653	PACCA (Barthélemy), cardinal, né à Bénévent, ministre de Pie VI et protecteur de l'académie archéologique de Rome en 1808 (1756-1843).
https://www.wikidata.org/wiki/Q1685102	PACHE (Jean-Nicolas], conventionnel français, né à Paris, maire de Paris en 1793, ministre de la guerre ; il est l'auteur de la fameuse inscription révolutionnaire : Liberté, égalité, fraternité ou la mort (1746-1823).
https://www.wikidata.org/wiki/Q365989	PACHECO (François), peintre espagnol, né et mort à Séville, artiste fougueux et souvent bizarre, mais de grande valeur (1571-1654).
https://www.wikidata.org/wiki/Q160750	PACHUCA, v. du Mexique, cap. de l'Etat d'Hidalgo ; 40.000 h. Mines d'argent.
https://www.wikidata.org/wiki/Q98	PACIFIQUE (océan) ou GRAND OCÉAN ou plus rarement MER DU SUD, vaste mer entre l'Amérique, l'Asie et l'Australie, dans laquelle on distingue le Pacifique Nord et le Pacifique Sud, séparés par le seuil des îles Sandwich ; il fut découvert par Nuiriez de Balboa en 1513.
https://www.wikidata.org/wiki/Q298698	PACÔME (saint), anachorète du ive siècle, fondateur de communautés monastiques, né et mort dans la haute Thébaïde (vers 276-vers 349). Fête le 14 mai.
https://www.wikidata.org/wiki/Q358097	PACORUS [russ], prince parthe, fils du roi Orodès. Il lutta longtemps avec succès contre les Romains. Mis à mort par Ventidius en 38 av. J.-C.
https://www.wikidata.org/wiki/Q1095146	Pacta conventa, nom latin donné à la convention que le roi de Pologne, après son élection, passait avec l'aristocratie du pays.
https://www.wikidata.org/wiki/Q923929	PACTOLE (le), petite riv. de Lydie, affl. de l'Hermus et baignant Sardes ; elle roulait des paillettes d'or et c'est à elle que Crésus dut ses immenses richesses. Suivant la Fable, elle possédait cette propriété depuis que le roi Midas, dont l'attouchement convertissait tout en or, s'était baigné dans ses eaux. Aujourd'hui, le mot Pactole, employé au figuré, désigne une source de richesses ; c'est ainsi que l'on dit : cette usine est un Pactole pour son propriétaire.
https://www.wikidata.org/wiki/Q314677	PACUVIUS [uss] (Marcus), un des plus anciens poètes dramatiques de Rome, neveu d'Ennius, auteur grave, plus philosophe que poète (220-130 av. J.-C.).
https://www.wikidata.org/wiki/Q28694166	PACY-SUR-EURE, ch.-l. de c. (Eure), arr. d'Evreux ; 2.000 h. Ch. de f. O.
https://www.wikidata.org/wiki/Q7253	PADANG, v. et port de l'île de Sumatra ; 20.000 h. Exportation de café.
https://www.wikidata.org/wiki/Q2971	PADERBORN, v. d'Allemagne (Westphalie), sur le Pader ; 23.000 h.
https://www.wikidata.org/wiki/Q1339628	PADILLA [ll mll.] (don Juan de), noble Castillan, soulevé contre Charles-Quint à la tête des communes (1520), et décapité en 1521.
https://www.wikidata.org/wiki/Q617	PADOUE, v. d'Italie, ch.-l. de prov. ; 92.000 h. (Padouans). Evêché, université, riches palais. Fabrication de draps. Patrie de Tite-Live et du peintre Mantegna.
https://www.wikidata.org/wiki/Q533022	PAËR (Ferdinando), compositeur et pianiste italien. Il passa une grande partie de sa vie en France, où il écrivit des œuvres agréables et soignées, dont la plus connue est le Maître de chapelle (1771-1839).
https://www.wikidata.org/wiki/Q202303	PAESIELLO ou PAISIELLO (Giovanni), compositeur italien, né à Tarente ; compositeur fécond et correct (1741-1815).
https://www.wikidata.org/wiki/Q329967	PÆSTUM [pès-tom'], v. de l'anc. Italie ; à 40 kil. de Naples. Ruines.
https://www.wikidata.org/wiki/Q441774	PÆTUS [pé-tuss] (Cæcina). V. Arrie.
https://www.wikidata.org/wiki/Q3386492	PAGANEL (Pierre), homme politique et écrivain français, né à Villeneuve-d'Agen (1745-1826).
https://www.wikidata.org/wiki/Q66075	PAGANINI (Nicolo), violoniste italien, né à Gênes, célèbre par la virtuosité prodigieuse de son exécution. Il a écrit de nombreuses compositions pour le violon (1784-1840).
