Q1252904	RÂ, nom du soleil chez les Egyptiens ; il est représenté sous les traits d'un homme qui porte sur la tête un disque solaire.
Q134494	RAAB, v. forte de Hongrie, sur le Raab ; 28.000 h.
Q107178035	Rabagas, comédie politique en cinq actes, de V. Sardou (1872).
Q160441	RABAN MAUR [môr], savant bénédictin et prélat allemand, né à Mayence, un des organisateurs de l'abbaye de Fulda ; il mérita le nom de Præceptor Germaniæ (776-856).
Q1597833	RABASTENS [bas-tinss], ch.-l. de c. (Tarn), arr. de Gaillac ; 4.000 h. (Rabastenais). Sur le Tarn ; ch. de f. Orl.
Q586201	RABASTENS ou RABASTENS de Bigorre, ch.-l. de c. (Hautes-Pyrénées), arr. de Tarbes ; 1.100 h. (Rabastenais). Ch. de f. M.
Q3551	RABATH ou ARBAT [ba], v. du Maroc, port sur l'Atlantique, à l'embouchure du Bou-Regrag ; 15.000 h.
Q322697	RABAUT-SAINT-ÉTIENNE [bô] (Jean-Paul), conventionnel girondin, né à Nîmes ; m. guillotiné (1743-1793).
Q131018	RABELAIS [lè] (François), écrivain français, né à Chinon, entre 1483 et 1500, médecin, professeur d'anatomie, puis curé de Meudon, auteur de Gargantua et de Pantagruel. Cette œuvre monumentale ne périra pas, non seulement parce qu'elle est puissamment pittoresque et originale dans son vocabulaire et son style, mais aussi parce que, sous les crudités de langage, le scepticisme et les folles imaginations, on sent une critique supérieure, un vif amour de l'humanité, la passion de la justice et le culte de la vraie science ; m. en 1553.
Q2428109	RACAN (Honoré de), poète français, né à Aubigné, auteur des Bergeries, pastorale dramatique qui trahit l'influence italienne, mais reste originale par le pittoresque des descriptions, et une réelle sincérité dans la peinture de l'amour (1589-1670).
Q207389	RACHEL, épouse de Jacob (Bible).
Q267985	RACHEL (Elisa Félix, dite Mlle), célèbre tragédienne française, née à Münf (Suisse). Elle contribua par son talent personnel à faire revivre au théâtre la tragédie classique (1820-1858).
Q3416213	Rachimbourgs, terme que l'on rencontre dans les lois franques et qui désigne les notables dont les comtes s'entouraient lorsqu'ils rendaient la justice. Les rachimbourgs n'avaient pas qualité pour prononcer une peine, mais seulement énoncer la règle de droit, et plus spécialement le mode de preuve applicable en l'espèce, et fixer le chiffre de la composition.
Q742	RACINE (Jean), célèbre poète tragique français, né à La Ferté-Milon, le rival de Corneille, mais dans un genre plus doux, plus proche de la nature et de la vérité humaine. Elève de Port-Royal, ami de Boileau, de La Fontaine et de Molière, il a réalisé presque en perfection l'idéal de la tragédie classique. A l'inverse de Corneille, qui recherche les situations compliquées, au milieu desquelles ses héros déploient des qualités surhumaines, Racine veut une action simple, claire, dont le mouvement des passions, peintes avec une vérité admirable, devient le ressort principal. Il a manié la langue française de son temps avec un art et un goût infaillibles, fait de parfaite convenance et de souveraine harmonie, dans ses tragédies, dont les principales sont : Andromaque (1667), Britannicus (1669), Mithridate (1673), Iphigénie (1674), Phèdre (1677). L'insuccès de cette dernière pièce, et peut-être aussi une crise morale mal connue, lui firent abandonner le théâtre profane ; mais les encouragements de Mme de Maintenon le ramenèrent à l'art dramatique avec les tragédies sacrées d'Esther (1680) et Athalie, le chef-d'œuvre de notre scène. On lui doit aussi une comédie, les Plaideurs (1668), qui est un modèle de fine plaisanterie (1639-1699).
Q1227748	RACINE (Louis), fils du précédent, né à Pairs, auteur du poème de la Religion (1692-1763).
Q231944	RADCLIFFE (Anne), romancière anglaise, née à Londres. Elle excellait à combiner les péripéties d'un récit merveilleux et terrible (1764-1823).
Q212616	Radeau de la Méduse. V. Méduse.
Q236974	RADEGONDE (sainte), reine de France, épouse de Clotaire Ier, née en Thuringe. Révoltée sans doute par les crimes qui souillaient à cette époque la famille royale, elle s'enfuit de la cour, se fit consacrer à Dieu et fonda le monastère de Sainte-Croix, à Poitiers. Instruite et lettrée, elle eut pour aumônier le poète Fortunat (521-587). Fête le 13 août.
Q3164390	RADET [dè] (Jean-Baptiste), spirituel vaudevilliste français, né à Dijon (1751-1830).
Q3592349	RADET (Etienne), général français, né à Stenay (Meuse) [1762-1825).
Q153500	RADETZKY DE RADETZ (Joseph-Venceslas), feld-maréchal autrichien, né en Bohême, vainqueur de Charles-Albert à Novare en 1849 (1766-1858).
Q1437	RADJPOUTANA région du N.-O. de l'Inde ; 12 millions d'h. (Radjpoutes).
Q1244778	RADNOR, comté d'Angleterre, pays de Galles ; 22.000 h. Elevage.
Q104740	RADOM [dom'], v. de Russie, en Pologne, ch.-l. de gouv., sur la Mlecza ; 24.000 h. — Le gouv. a 820.000 h.
Q260388	RADZIVILL, nom d'une ancienne et illustre famille lithuanienne. L'un de ses membres, Charles-Stanislas, lutta de toutes ses forces contre l'annexion de son pays à la Russie (1734-1790).
Q561916	RAEBURN [rè-beurn] (sir Henry), peintre portraitiste anglais, né et mort à Stockbridge, près d'Edimbourg (1756-1823).
Q2871385	RAFFET [fè] (Denis-Auguste-Marie), peintre et dessinateur français, né à Paris. Nul n'a mieux peint les soldats de la Révolution et les grognards de l'Empire (1804-1860).
Q335138	RAGLAN (lord Henry), général anglais, mort du choléra au siège de Sébastopol (1788-1855).
Q107178079	Ragotin, personnage du roman comique de Scarron dont le nom a passé dans la langue, pour désigner un homme ridicule et contrefait.
Q1722	RAGUSE, v. forte d'Autriche (Dalmatie) ; port actif sur l'Adriatique ; 12.000 h. (Ragusains).
Q260057	RAIBOLINI (Francesco), dit Francia, peintre italien, né à Bologne ; auteur d'œuvres au coloris vigoureux, à l'expression recueillie (1450-1518).
Q728375	RAIMONDI [rè] (Marc-Antoine), graveur italien, né à Bologne. Il fut le graveur attitré de Raphaël (1475-1530).
Q259203	RAINCY (Le), ch.-l. de c. (Seine-et-Oise), arr. de Pontoise ; 7.200 h.
Q372773	RAIPOUR [rè], v. de l'Hindoustan, près du Karoun ; 25.000 h.
Q664934	RAISMES [rè-me], comm. du dép. du Nord, arr. de Valenciennes ; 7.900 h. Sucreries, forges.
Q1277069	Raison (culte de la), religion spiritualiste établie en 1793 sur la proposition de Chaumette et disparue avec lui en 1794.
Q283368	RAKKA, v. de la Turquie d'Asie, prov. d'Alep ; 8.000 h.
Q1064861	RAKOCZY ou RAGOTSKY, célèbre famille princière de Hongrie. Son représentant le plus fameux, François II Rakoczy, s'illustra par ses luttes contre l'Autriche (1676-1735).
