Q170302	SAADI ou SADI (Moucharrif-ed-Din), le plus grand poète persan, né à Chiraz, auteur du Gulistan ou Jardin des roses (1184-1291).
Q1678	SAALE (la), nom de plusieurs rivières d'Allemagne, dont la principale, la Saale thuringienne ou saxonne, l'Elbe (400 kilom.) baigne Iéna et Halle.
Q22421	SAALES [sa-a-le], bourg d'Alsace-Lorraine ; cédé à l'Allemagne ; 1.300 h., près des sources de la Bruche et du col de Saales.
Q155984	SAALFELD, v. d'Allemagne (Saxe-Meiningen), sur la Saale ; 10.000 h. En 1806, victoire des Français sur les Prussiens, où fut tué le prince Louis de Prusse.
Q211260	SAARDAM [dam'], v. de Hollande, où Pierre le Grand travailla comme charpentier ; 17.000 h.
Q21569	SAAR-UNION, anc. ch.-l. de c. (Bas-Rhin), sur la Sarre ; cédé à l'Allemagne ; 3.000 h.
Q2715411	SAAVEDRA-FAJARDO, homme d'Etat et écrivain espagnol (1584-1648).
Q393426	SAAZ ou ZATEC [tèk], v. d'Austro-Hongrie (Bohême), sur l'Eger ; 14.000 h.
Q216068	SABA, v. de l'Arabie ancienne (Yémen), dont une reine, appelée parfois Balkis, célèbre par son faste, alla, sur le renom de la sagesse de Salomon, visiter ce prince. — Ville du même nom, auj. Sabœa (Hedjaz), célèbre par ses aromates. (Hab. Sabéens.)
Q586980	SABATIER de Castres [ti-é] (l'abbé Antoine), compilateur français, né à Castres (1742-1817).
Q2369193	SABATIER [ti-é] (Louis-Auguste), théologien protestant et publiciste français, né à Vallon [Ardèche] (1839-1901).
Q2144747	SABÉENS [bé-in], peuple astrolâtre de l'Arabie ancienne, qui habitait le pays de Saba.
Q708493	SABELLICUS [kuss] (Marcus Antonius), historien et humaniste italien, né à Vicovaro (1436-1506).
Q515194	SABELLIENS [li-in], peuple de l'anc. Italie (Apennin central et versant de l'Adriatique), qui comprenait les Sabins, les Picentins, les Lucaniens, les Samnites, etc.
Q447451	SABELLIUS [uss], hérésiarque du iiie siècle, fondateur du sabellianisme, qui niait la distinction des trois personnes dans la Sainte Trinité.
Q232716	SABINE, impératrice romaine, femme d'Adrien ; m. en 138.
Q779478	SABINE, ancien pays de l'Italie centrale, entre le Picenum au N., l'Ombrie et l'Etrurie à l'O., le Latium au S. et le Samnium à l'E. La légende raconte que les femmes et les filles des Sabins furent enlevées au milieu d'une fête par les sujets de Romulus. Les Sabins marchèrent contre les ravisseurs et l'on allait en venir aux mains quand on vit les Sabines accourir éperdues tenant entre leurs bras leurs enfants, et se jeter entre leurs pères et leurs époux. Cette légende fait sans doute allusion à la fusion violente des populations qui formèrent Rome.
Q1314013	Sabines (les), célèbre tableau de David (Louvre) ; Romulus va lancer son javelot sur Tatius, qui, à demi incliné, attend le coup pour le parer ; Hersilie se précipite entre les combattants ; composition d'un dessin impeccable, mais un peu froide (1799).
Q108356	SABINS [bin], anc. peuple de race aryenne ou pélasgique, qui vint s'établir en Italie à une époque très reculée. Les montagnards de la Sabine ne furent soumis aux Romains que l'an 220 av. J.-C.
Q606722	SABINUS [nuss] (Julius), chef gaulois, révolté contre Vespasien ; m. en 78 ap. J.-C. V. Eponine.
Q2937102	SABLE (cap), cap au S. de la Floride (Etats-Unis).
